gesture_1,gesture_2,gesture_3,next_action
three3,three,stop,STOP
three3,three,little_finger,DELIM
three3,three,peace,DELIM
three3,three,three,DELIM
three3,three,three2,DELIM
three3,three,three3,DELIM
three3,three,four,DELIM
three3,three,point,rotate_left
three3,three,one_left,rotate_left
three3,three,hand_left,rotate_left
three3,three,one_right,rotate_right
three3,three,hand_right,rotate_right
three3,three,thumb_index,forward
three3,three,thumb_left,rotate_left
three3,three,thumb_right,rotate_right
three3,three,thumb_down,backward
three3,three,middle_finger,backward
three3,three,dislike,backward
three3,three,like,forward
three3,three,rock,rotate_right
three3,three2,palm,STOP
three3,three2,fist,STOP
three3,three2,stop,STOP
three3,three2,little_finger,DELIM
three3,three2,peace,DELIM
three3,three2,three,DELIM
three3,three2,three2,DELIM
three3,three2,three3,DELIM
three3,three2,four,DELIM
three3,three2,point,rotate_left
three3,three2,one_left,rotate_left
three3,three2,hand_left,rotate_left
three3,three2,one_right,rotate_right
three3,three2,hand_right,rotate_right
three3,three2,thumb_index,forward
three3,three2,thumb_left,rotate_left
three3,three2,thumb_right,rotate_right
three3,three2,thumb_down,backward
three3,three2,middle_finger,backward
three3,three2,dislike,backward
three3,three2,like,forward
three3,three2,rock,rotate_right
three3,three3,palm,STOP
three3,three3,fist,STOP
three3,three3,stop,STOP
three3,three3,little_finger,DELIM
three3,three3,peace,DELIM
three3,three3,three,DELIM
three3,three3,three2,DELIM
three3,three3,three3,DELIM
three3,three3,four,DELIM
three3,three3,point,rotate_left
three3,three3,one_left,rotate_left
three3,three3,hand_left,rotate_left
three3,three3,one_right,rotate_right
three3,three3,hand_right,rotate_right
three3,three3,thumb_index,forward
three3,three3,thumb_left,rotate_left
three3,three3,thumb_right,rotate_right
three3,three3,thumb_down,backward
three3,three3,middle_finger,backward
three3,three3,dislike,backward
three3,three3,like,forward
three3,three3,rock,rotate_right
three3,four,palm,STOP
three3,four,fist,STOP
three3,four,stop,STOP
three3,four,little_finger,DELIM
three3,four,peace,DELIM
three3,four,three,DELIM
three3,four,three2,DELIM
three3,four,three3,DELIM
three3,four,four,DELIM
three3,four,point,rotate_left
three3,four,one_left,rotate_left
three3,four,hand_left,rotate_left
three3,four,one_right,rotate_right
three3,four,hand_right,rotate_right
three3,four,thumb_index,forward
three3,four,thumb_left,rotate_left
three3,four,thumb_right,rotate_right
three3,four,thumb_down,backward
three3,four,middle_finger,backward
three3,four,dislike,backward
three3,four,like,forward
three3,four,rock,rotate_right
three3,point,palm,STOP
three3,point,fist,STOP
three3,point,stop,STOP
three3,point,little_finger,rotate_left*1
three3,point,peace,rotate_left*2
three3,point,three,rotate_left*3
three3,point,three2,rotate_left*3
three3,point,three3,rotate_left*3
three3,point,four,rotate_left*4
three3,point,point,rotate_left
three3,point,one_left,rotate_left
three3,point,hand_left,rotate_left
three3,point,one_right,rotate_right
three3,point,hand_right,rotate_right
three3,point,thumb_index,forward
three3,point,thumb_left,rotate_left
three3,point,thumb_right,rotate_right
three3,point,thumb_down,backward
three3,point,middle_finger,backward
three3,point,dislike,backward
three3,point,like,forward
three3,point,rock,rotate_right
three3,one_left,palm,STOP
three3,one_left,fist,STOP
three3,one_left,stop,STOP
three3,one_left,little_finger,rotate_left*1
three3,one_left,peace,rotate_left*2
three3,one_left,three,rotate_left*3
three3,one_left,three2,rotate_left*3
three3,one_left,three3,rotate_left*3
three3,one_left,four,rotate_left*4
three3,one_left,point,rotate_left
three3,one_left,one_left,rotate_left
three3,one_left,hand_left,rotate_left
three3,one_left,one_right,rotate_right
three3,one_left,hand_right,rotate_right
three3,one_left,thumb_index,forward
three3,one_left,thumb_left,rotate_left
three3,one_left,thumb_right,rotate_right
three3,one_left,thumb_down,backward
three3,one_left,middle_finger,backward
three3,one_left,dislike,backward
three3,one_left,like,forward
three3,one_left,rock,rotate_right
three3,hand_left,palm,STOP
three3,hand_left,fist,STOP
three3,hand_left,stop,STOP
three3,hand_left,little_finger,rotate_left*1
three3,hand_left,peace,rotate_left*2
three3,hand_left,three,rotate_left*3
three3,hand_left,three2,rotate_left*3
three3,hand_left,three3,rotate_left*3
three3,hand_left,four,rotate_left*4
three3,hand_left,point,rotate_left
three3,hand_left,one_left,rotate_left
three3,hand_left,hand_left,rotate_left
three3,hand_left,one_right,rotate_right
three3,hand_left,hand_right,rotate_right
three3,hand_left,thumb_index,forward
three3,hand_left,thumb_left,rotate_left
three3,hand_left,thumb_right,rotate_right
three3,hand_left,thumb_down,backward
three3,hand_left,middle_finger,backward
three3,hand_left,dislike,backward
three3,hand_left,like,forward
three3,hand_left,rock,rotate_right
three3,one_right,palm,STOP
three3,one_right,fist,STOP
three3,one_right,stop,STOP
three3,one_right,little_finger,rotate_right*1
three3,one_right,peace,rotate_right*2
three3,one_right,three,rotate_right*3
three3,one_right,three2,rotate_right*3
three3,one_right,three3,rotate_right*3
three3,one_right,four,rotate_right*4
three3,one_right,point,rotate_left
three3,one_right,one_left,rotate_left
three3,one_right,hand_left,rotate_left
three3,one_right,one_right,rotate_right
three3,one_right,hand_right,rotate_right
three3,one_right,thumb_index,forward
three3,one_right,thumb_left,rotate_left
three3,one_right,thumb_right,rotate_right
three3,one_right,thumb_down,backward
three3,one_right,middle_finger,backward
three3,one_right,dislike,backward
three3,one_right,like,forward
three3,one_right,rock,rotate_right
three3,hand_right,palm,STOP
three3,hand_right,fist,STOP
three3,hand_right,stop,STOP
three3,hand_right,little_finger,rotate_right*1
three3,hand_right,peace,rotate_right*2
three3,hand_right,three,rotate_right*3
three3,hand_right,three2,rotate_right*3
three3,hand_right,three3,rotate_right*3
three3,hand_right,four,rotate_right*4
three3,hand_right,point,rotate_left
three3,hand_right,one_left,rotate_left
three3,hand_right,hand_left,rotate_left
three3,hand_right,one_right,rotate_right
three3,hand_right,hand_right,rotate_right
three3,hand_right,thumb_index,forward
three3,hand_right,thumb_left,rotate_left
three3,hand_right,thumb_right,rotate_right
three3,hand_right,thumb_down,backward
three3,hand_right,middle_finger,backward
three3,hand_right,dislike,backward
three3,hand_right,like,forward
three3,hand_right,rock,rotate_right
three3,thumb_index,palm,STOP
three3,thumb_index,fist,STOP
three3,thumb_index,stop,STOP
three3,thumb_index,little_finger,forward*1
three3,thumb_index,peace,forward*2
three3,thumb_index,three,forward*3
three3,thumb_index,three2,forward*3
three3,thumb_index,three3,forward*3
three3,thumb_index,four,forward*4
three3,thumb_index,point,rotate_left
three3,thumb_index,one_left,rotate_left
three3,thumb_index,hand_left,rotate_left
three3,thumb_index,one_right,rotate_right
three3,thumb_index,hand_right,rotate_right
three3,thumb_index,thumb_index,forward
three3,thumb_index,thumb_left,rotate_left
three3,thumb_index,thumb_right,rotate_right
three3,thumb_index,thumb_down,backward
three3,thumb_index,middle_finger,backward
three3,thumb_index,dislike,backward
three3,thumb_index,like,forward
three3,thumb_index,rock,rotate_right
three3,thumb_left,palm,STOP
three3,thumb_left,fist,STOP
three3,thumb_left,stop,STOP
three3,thumb_left,little_finger,rotate_left*1
three3,thumb_left,peace,rotate_left*2
three3,thumb_left,three,rotate_left*3
three3,thumb_left,three2,rotate_left*3
three3,thumb_left,three3,rotate_left*3
three3,thumb_left,four,rotate_left*4
three3,thumb_left,point,rotate_left
three3,thumb_left,one_left,rotate_left
three3,thumb_left,hand_left,rotate_left
three3,thumb_left,one_right,rotate_right
three3,thumb_left,hand_right,rotate_right
three3,thumb_left,thumb_index,forward
three3,thumb_left,thumb_left,rotate_left
three3,thumb_left,thumb_right,rotate_right
three3,thumb_left,thumb_down,backward
three3,thumb_left,middle_finger,backward
three3,thumb_left,dislike,backward
three3,thumb_left,like,forward
three3,thumb_left,rock,rotate_right
three3,thumb_right,palm,STOP
three3,thumb_right,fist,STOP
three3,thumb_right,stop,STOP
three3,thumb_right,little_finger,rotate_right*1
three3,thumb_right,peace,rotate_right*2
three3,thumb_right,three,rotate_right*3
three3,thumb_right,three2,rotate_right*3
three3,thumb_right,three3,rotate_right*3
three3,thumb_right,four,rotate_right*4
three3,thumb_right,point,rotate_left
three3,thumb_right,one_left,rotate_left
three3,thumb_right,hand_left,rotate_left
three3,thumb_right,one_right,rotate_right
three3,thumb_right,hand_right,rotate_right
three3,thumb_right,thumb_index,forward
three3,thumb_right,thumb_left,rotate_left
three3,thumb_right,thumb_right,rotate_right
three3,thumb_right,thumb_down,backward
three3,thumb_right,middle_finger,backward
three3,thumb_right,dislike,backward
three3,thumb_right,like,forward
three3,thumb_right,rock,rotate_right
three3,thumb_down,palm,STOP
three3,thumb_down,fist,STOP
three3,thumb_down,stop,STOP
three3,thumb_down,little_finger,backward*1
three3,thumb_down,peace,backward*2
three3,thumb_down,three,backward*3
three3,thumb_down,three2,backward*3
three3,thumb_down,three3,backward*3
three3,thumb_down,four,backward*4
three3,thumb_down,point,rotate_left
three3,thumb_down,one_left,rotate_left
three3,thumb_down,hand_left,rotate_left
three3,thumb_down,one_right,rotate_right
three3,thumb_down,hand_right,rotate_right
three3,thumb_down,thumb_index,forward
three3,thumb_down,thumb_left,rotate_left
three3,thumb_down,thumb_right,rotate_right
three3,thumb_down,thumb_down,backward
three3,thumb_down,middle_finger,backward
three3,thumb_down,dislike,backward
three3,thumb_down,like,forward
three3,thumb_down,rock,rotate_right
three3,middle_finger,palm,STOP
three3,middle_finger,fist,STOP
three3,middle_finger,stop,STOP
three3,middle_finger,little_finger,backward*1
three3,middle_finger,peace,backward*2
three3,middle_finger,three,backward*3
three3,middle_finger,three2,backward*3
three3,middle_finger,three3,backward*3
three3,middle_finger,four,backward*4
three3,middle_finger,point,rotate_left
three3,middle_finger,one_left,rotate_left
three3,middle_finger,hand_left,rotate_left
three3,middle_finger,one_right,rotate_right
three3,middle_finger,hand_right,rotate_right
three3,middle_finger,thumb_index,forward
three3,middle_finger,thumb_left,rotate_left
three3,middle_finger,thumb_right,rotate_right
three3,middle_finger,thumb_down,backward
three3,middle_finger,middle_finger,backward
three3,middle_finger,dislike,backward
three3,middle_finger,like,forward
three3,middle_finger,rock,rotate_right
three3,dislike,palm,STOP
three3,dislike,fist,STOP
three3,dislike,stop,STOP
three3,dislike,little_finger,backward*1
three3,dislike,peace,backward*2
three3,dislike,three,backward*3
three3,dislike,three2,backward*3
three3,dislike,three3,backward*3
three3,dislike,four,backward*4
three3,dislike,point,rotate_left
three3,dislike,one_left,rotate_left
three3,dislike,hand_left,rotate_left
three3,dislike,one_right,rotate_right
three3,dislike,hand_right,rotate_right
three3,dislike,thumb_index,forward
three3,dislike,thumb_left,rotate_left
three3,dislike,thumb_right,rotate_right
three3,dislike,thumb_down,backward
three3,dislike,middle_finger,backward
three3,dislike,dislike,backward
three3,dislike,like,forward
three3,dislike,rock,rotate_right
three3,like,palm,STOP
three3,like,fist,STOP
three3,like,stop,STOP
three3,like,little_finger,forward*1
three3,like,peace,forward*2
three3,like,three,forward*3
three3,like,three2,forward*3
three3,like,three3,forward*3
three3,like,four,forward*4
three3,like,point,rotate_left
three3,like,one_left,rotate_left
three3,like,hand_left,rotate_left
three3,like,one_right,rotate_right
three3,like,hand_right,rotate_right
three3,like,thumb_index,forward
three3,like,thumb_left,rotate_left
three3,like,thumb_right,rotate_right
three3,like,thumb_down,backward
three3,like,middle_finger,backward
three3,like,dislike,backward
three3,like,like,forward
three3,like,rock,rotate_right
three3,rock,palm,STOP
three3,rock,fist,STOP
three3,rock,stop,STOP
three3,rock,little_finger,rotate_right*1
three3,rock,peace,rotate_right*2
three3,rock,three,rotate_right*3
three3,rock,three2,rotate_right*3
three3,rock,three3,rotate_right*3
three3,rock,four,rotate_right*4
three3,rock,point,rotate_left
three3,rock,one_left,rotate_left
three3,rock,hand_left,rotate_left
three3,rock,one_right,rotate_right
three3,rock,hand_right,rotate_right
three3,rock,thumb_index,forward
three3,rock,thumb_left,rotate_left
three3,rock,thumb_right,rotate_right
three3,rock,thumb_down,backward
three3,rock,middle_finger,backward
three3,rock,dislike,backward
three3,rock,like,forward
three3,rock,rock,rotate_right
four,palm,palm,STOP
four,palm,fist,STOP
four,palm,stop,STOP
four,palm,little_finger,STOP
four,palm,peace,STOP
four,palm,three,STOP
four,palm,three2,STOP
four,palm,three3,STOP
four,palm,four,STOP
four,palm,point,STOP
four,palm,one_left,STOP
four,palm,hand_left,STOP
four,palm,one_right,STOP
four,palm,hand_right,STOP
four,palm,thumb_index,STOP
four,palm,thumb_left,STOP
four,palm,thumb_right,STOP
four,palm,thumb_down,STOP
four,palm,middle_finger,STOP
four,palm,dislike,STOP
four,palm,like,STOP
four,palm,rock,STOP
four,fist,palm,STOP
four,fist,fist,STOP
four,fist,stop,STOP
four,fist,little_finger,STOP
four,fist,peace,STOP
four,fist,three,STOP
four,fist,three2,STOP
four,fist,three3,STOP
four,fist,four,STOP
four,fist,point,STOP
four,fist,one_left,STOP
four,fist,hand_left,STOP
four,fist,one_right,STOP
four,fist,hand_right,STOP
four,fist,thumb_index,STOP
four,fist,thumb_left,STOP
four,fist,thumb_right,STOP
four,fist,thumb_down,STOP
four,fist,middle_finger,STOP
four,fist,dislike,STOP
four,fist,like,STOP
four,fist,rock,STOP
four,stop,palm,STOP
four,stop,fist,STOP
four,stop,stop,STOP
four,stop,little_finger,STOP
four,stop,peace,STOP
four,stop,three,STOP
four,stop,three2,STOP
four,stop,three3,STOP
four,stop,four,STOP
four,stop,point,STOP
four,stop,one_left,STOP
four,stop,hand_left,STOP
four,stop,one_right,STOP
four,stop,hand_right,STOP
four,stop,thumb_index,STOP
four,stop,thumb_left,STOP
four,stop,thumb_right,STOP
four,stop,thumb_down,STOP
four,stop,middle_finger,STOP
four,stop,dislike,STOP
four,stop,like,STOP
four,stop,rock,STOP
four,little_finger,palm,STOP
four,little_finger,fist,STOP
four,little_finger,stop,STOP
four,little_finger,little_finger,DELIM
four,little_finger,peace,DELIM
four,little_finger,three,DELIM
four,little_finger,three2,DELIM
four,little_finger,three3,DELIM
four,little_finger,four,DELIM
four,little_finger,point,rotate_left
four,little_finger,one_left,rotate_left
four,little_finger,hand_left,rotate_left
four,little_finger,one_right,rotate_right
four,little_finger,hand_right,rotate_right
four,little_finger,thumb_index,forward
four,little_finger,thumb_left,rotate_left
four,little_finger,thumb_right,rotate_right
four,little_finger,thumb_down,backward
four,little_finger,middle_finger,backward
four,little_finger,dislike,backward
four,little_finger,like,forward
four,little_finger,rock,rotate_right
four,peace,palm,STOP
four,peace,fist,STOP
four,peace,stop,STOP
four,peace,little_finger,DELIM
four,peace,peace,DELIM
four,peace,three,DELIM
four,peace,three2,DELIM
four,peace,three3,DELIM
